,Series_Reference,Period,Data_Value,Status Code,Type,Group,Description
1586,CPIQ.SE9TN042,2024.03,1546.0,FINAL,Non-tradable,Subgroup,Home ownership
1587,CPIQ.SE9TN04201,2024.03,1546.0,FINAL,Non-tradable,Class,Purchase of housing
1588,CPIQ.SE9TN043,2024.03,1308.0,FINAL,Non-tradable,Subgroup,Property maintenance
1589,CPIQ.SE9TN04302,2024.03,1308.0,FINAL,Non-tradable,Class,Property maintenance services
1590,CPIQ.SE9TN044,2024.03,1467.0,FINAL,Non-tradable,Subgroup,Property rates and related services
1591,CPIQ.SE9TN04401,2024.03,1377.0,FINAL,Non-tradable,Class,Water supply
1592,CPIQ.SE9TN04402,2024.03,1416.0,FINAL,Non-tradable,Class,Refuse disposal and recycling
1593,CPIQ.SE9TN04403,2024.03,1484.0,FINAL,Non-tradable,Class,Local authority rates and payments
1594,CPIQ.SE9TN04404,2024.03,1106.0,FINAL,Non-tradable,Class,Other property related services
1595,CPIQ.SE9TN045,2024.03,1136.0,FINAL,Non-tradable,Subgroup,Household energy
1596,CPIQ.SE9TN04501,2024.03,1119.0,FINAL,Non-tradable,Class,Electricity
1597,CPIQ.SE9TN04502,2024.03,1296.0,FINAL,Non-tradable,Class,Gas
1598,CPIQ.SE9TN05,2024.03,1419.0,FINAL,Non-tradable,Group,Household contents and services
1599,CPIQ.SE9TN053,2024.03,1399.0,FINAL,Non-tradable,Subgroup,Household appliances
1600,CPIQ.SE9TN05303,2024.03,1399.0,FINAL,Non-tradable,Class,Repair and hire of household appliances
1601,CPIQ.SE9TN055,2024.03,1454.0,FINAL,Non-tradable,Subgroup,Tools and equipment for house and garden
1602,CPIQ.SE9TN05501,2024.03,1454.0,FINAL,Non-tradable,Class,Major tools and equipment for the house and garden
1603,CPIQ.SE9TN056,2024.03,1420.0,FINAL,Non-tradable,Subgroup,Other household supplies and services
1604,CPIQ.SE9TN05602,2024.03,1420.0,FINAL,Non-tradable,Class,Other household services
1605,CPIQ.SE9TN06,2024.03,1231.0,FINAL,Non-tradable,Group,Health
1606,CPIQ.SE9TN061,2024.03,324.0,FINAL,Non-tradable,Subgroup,"Medical products, appliances and equipment"
1607,CPIQ.SE9TN06101,2024.03,129.0,FINAL,Non-tradable,Class,Pharmaceutical products
1608,CPIQ.SE9TN06103,2024.03,1079.0,FINAL,Non-tradable,Class,Therapeutic appliances and equipment
1609,CPIQ.SE9TN062,2024.03,1260.0,FINAL,Non-tradable,Subgroup,Out-patient services
1610,CPIQ.SE9TN06201,2024.03,1182.0,FINAL,Non-tradable,Class,Medical services
1611,CPIQ.SE9TN06202,2024.03,1383.0,FINAL,Non-tradable,Class,Dental services
1612,CPIQ.SE9TN06203,2024.03,1267.0,FINAL,Non-tradable,Class,Paramedical services
1613,CPIQ.SE9TN063,2024.03,1449.0,FINAL,Non-tradable,Subgroup,Hospital services
1614,CPIQ.SE9TN06300,2024.03,1449.0,FINAL,Non-tradable,Class,Hospital services
1615,CPIQ.SE9TN07,2024.03,1294.0,FINAL,Non-tradable,Group,Transport
1616,CPIQ.SE9TN072,2024.03,1230.0,FINAL,Non-tradable,Subgroup,Private transport supplies and services
1617,CPIQ.SE9TN07204,2024.03,1288.0,FINAL,Non-tradable,Class,Vehicle servicing and repairs
1618,CPIQ.SE9TN07205,2024.03,1160.0,FINAL,Non-tradable,Class,Other private transport services
1619,CPIQ.SE9TN073,2024.03,1385.0,FINAL,Non-tradable,Subgroup,Passenger transport services
1620,CPIQ.SE9TN07301,2024.03,1071.0,FINAL,Non-tradable,Class,Rail passenger transport
1621,CPIQ.SE9TN07302,2024.03,1106.0,FINAL,Non-tradable,Class,Road passenger transport
1622,CPIQ.SE9TN07303,2024.03,1576.0,FINAL,Non-tradable,Class,Domestic air transport
1623,CPIQ.SE9TN07305,2024.03,1310.0,FINAL,Non-tradable,Class,Sea passenger transport
1624,CPIQ.SE9TN08,2024.03,989.0,FINAL,Non-tradable,Group,Communication
1625,CPIQ.SE9TN081,2024.03,1325.0,FINAL,Non-tradable,Subgroup,Postal services
1626,CPIQ.SE9TN08100,2024.03,1325.0,FINAL,Non-tradable,Class,Postal services
1627,CPIQ.SE9TN083,2024.03,974.0,FINAL,Non-tradable,Subgroup,Telecommunication services
1628,CPIQ.SE9TN08300,2024.03,974.0,FINAL,Non-tradable,Class,Telecommunication services
1629,CPIQ.SE9TN09,2024.03,1314.0,FINAL,Non-tradable,Group,Recreation and culture
1630,CPIQ.SE9TN093,2024.03,1094.0,FINAL,Non-tradable,Subgroup,Other recreational equipment and supplies
1631,CPIQ.SE9TN09304,2024.03,1094.0,FINAL,Non-tradable,Class,Pet-related products
1632,CPIQ.SE9TN094,2024.03,1166.0,FINAL,Non-tradable,Subgroup,Recreational and cultural services
1633,CPIQ.SE9TN09401,2024.03,1212.0,FINAL,Non-tradable,Class,Recreational and sporting services
1634,CPIQ.SE9TN09402,2024.03,1067.0,FINAL,Non-tradable,Class,Cultural services
1635,CPIQ.SE9TN09403,2024.03,1396.0,FINAL,Non-tradable,Class,Veterinary services
1636,CPIQ.SE9TN095,2024.03,1551.0,FINAL,Non-tradable,Subgroup,"Newspapers, books and stationery"
1637,CPIQ.SE9TN09502,2024.03,1551.0,FINAL,Non-tradable,Class,Newspapers and magazines
1638,CPIQ.SE9TN096,2024.03,1931.0,FINAL,Non-tradable,Subgroup,Accommodation services
1639,CPIQ.SE9TN09601,2024.03,1931.0,FINAL,Non-tradable,Class,Domestic accommodation services
1640,CPIQ.SE9TN10,2024.03,1119.0,FINAL,Non-tradable,Group,Education
1641,CPIQ.SE9TN101,2024.03,1192.0,FINAL,Non-tradable,Subgroup,Early childhood education
1642,CPIQ.SE9TN10100,2024.03,1192.0,FINAL,Non-tradable,Class,Early childhood education
1643,CPIQ.SE9TN102,2024.03,1247.0,FINAL,Non-tradable,Subgroup,Primary and secondary education
1644,CPIQ.SE9TN10200,2024.03,1247.0,FINAL,Non-tradable,Class,Primary and secondary education
1645,CPIQ.SE9TN103,2024.03,983.0,FINAL,Non-tradable,Subgroup,Tertiary and other post school education
1646,CPIQ.SE9TN10300,2024.03,983.0,FINAL,Non-tradable,Class,Tertiary and other post school education
1647,CPIQ.SE9TN104,2024.03,1169.0,FINAL,Non-tradable,Subgroup,Other educational fees
1648,CPIQ.SE9TN10400,2024.03,1169.0,FINAL,Non-tradable,Class,Other educational fees
1649,CPIQ.SE9TN11,2024.03,1328.0,FINAL,Non-tradable,Group,Miscellaneous goods and services
1650,CPIQ.SE9TN111,2024.03,1276.0,FINAL,Non-tradable,Subgroup,Personal care
1651,CPIQ.SE9TN11101,2024.03,1276.0,FINAL,Non-tradable,Class,Hairdressing and personal grooming services
1652,CPIQ.SE9TN113,2024.03,1713.0,FINAL,Non-tradable,Subgroup,Personal effects
1653,CPIQ.SE9TN11301,2024.03,1713.0,FINAL,Non-tradable,Class,Jewellery and watches
1654,CPIQ.SE9TN114,2024.03,1411.0,FINAL,Non-tradable,Subgroup,Insurance
1655,CPIQ.SE9TN11401,2024.03,1053.0,FINAL,Non-tradable,Class,Life insurance
1656,CPIQ.SE9TN11402,2024.03,1819.0,FINAL,Non-tradable,Class,Dwelling insurance
1657,CPIQ.SE9TN11403,2024.03,1663.0,FINAL,Non-tradable,Class,Contents insurance
1658,CPIQ.SE9TN11404,2024.03,1539.0,FINAL,Non-tradable,Class,Health insurance
1659,CPIQ.SE9TN11405,2024.03,1604.0,FINAL,Non-tradable,Class,Vehicle insurance
1660,CPIQ.SE9TN115,2024.03,776.0,FINAL,Non-tradable,Subgroup,Credit services
1661,CPIQ.SE9TN11501,2024.03,776.0,FINAL,Non-tradable,Class,Direct credit service charges
1662,CPIQ.SE9TN116,2024.03,1282.0,FINAL,Non-tradable,Subgroup,Other miscellaneous services
1663,CPIQ.SE9TN11601,2024.03,1120.0,FINAL,Non-tradable,Class,Vocational services
1664,CPIQ.SE9TN11602,2024.03,1426.0,FINAL,Non-tradable,Class,Professional services
1665,CPIQ.SE9TN11603,2024.03,1332.0,FINAL,Non-tradable,Class,Real estate services
1666,CPIQ.SE9TN11604,2024.03,1177.0,FINAL,Non-tradable,Class,Other miscellaneous services nec
1667,CPIQ.SE9TT01,2024.03,1236.0,FINAL,Tradeable,Group,Food
1668,CPIQ.SE9TT011,2024.03,1213.0,FINAL,Tradeable,Subgroup,Fruit and vegetables
1669,CPIQ.SE9TT01101,2024.03,1422.0,FINAL,Tradeable,Class,Fruit
1670,CPIQ.SE9TT01102,2024.03,1088.0,FINAL,Tradeable,Class,Vegetables
1671,CPIQ.SE9TT012,2024.03,1280.0,FINAL,Tradeable,Subgroup,"Meat, poultry and fish"
1672,CPIQ.SE9TT01201,2024.03,1261.0,FINAL,Tradeable,Class,Meat and poultry
1673,CPIQ.SE9TT01202,2024.03,1344.0,FINAL,Tradeable,Class,Fish and other seafood
1674,CPIQ.SE9TT013,2024.03,1249.0,FINAL,Tradeable,Subgroup,Grocery food
1675,CPIQ.SE9TT01301,2024.03,1261.0,FINAL,Tradeable,Class,Bread and cereals
1676,CPIQ.SE9TT01302,2024.03,1200.0,FINAL,Tradeable,Class,"Milk, cheese and eggs"
1677,CPIQ.SE9TT01303,2024.03,1177.0,FINAL,Tradeable,Class,Oils and fats
1678,CPIQ.SE9TT01304,2024.03,1264.0,FINAL,Tradeable,Class,Food additives and condiments
1679,CPIQ.SE9TT01305,2024.03,1287.0,FINAL,Tradeable,Class,"Confectionery, nuts and snacks"
1680,CPIQ.SE9TT01306,2024.03,1281.0,FINAL,Tradeable,Class,Other grocery food
1681,CPIQ.SE9TT014,2024.03,1179.0,FINAL,Tradeable,Subgroup,Non-alcoholic beverages
1682,CPIQ.SE9TT01401,2024.03,1153.0,FINAL,Tradeable,Class,"Coffee, tea and other hot drinks"
1683,CPIQ.SE9TT01402,2024.03,1189.0,FINAL,Tradeable,Class,"Soft drinks, waters and juices"
1684,CPIQ.SE9TT02,2024.03,1210.0,FINAL,Tradeable,Group,Alcoholic beverages and tobacco
1685,CPIQ.SE9TT021,2024.03,1213.0,FINAL,Tradeable,Subgroup,Alcoholic beverages
1686,CPIQ.SE9TT02102,2024.03,1160.0,FINAL,Tradeable,Class,Wine
1687,CPIQ.SE9TT02103,2024.03,1286.0,FINAL,Tradeable,Class,Spirits and liqueurs
1688,CPIQ.SE9TT022,2024.03,978.0,FINAL,Tradeable,Subgroup,Cigarettes and tobacco
1689,CPIQ.SE9TT02200,2024.03,978.0,FINAL,Tradeable,Class,Cigarettes and tobacco
1690,CPIQ.SE9TT03,2024.03,1072.0,FINAL,Tradeable,Group,Clothing and footwear
1691,CPIQ.SE9TT031,2024.03,1075.0,FINAL,Tradeable,Subgroup,Clothing
1692,CPIQ.SE9TT03102,2024.03,1110.0,FINAL,Tradeable,Class,Men's clothing
1693,CPIQ.SE9TT03103,2024.03,1057.0,FINAL,Tradeable,Class,Women's clothing
1694,CPIQ.SE9TT03104,2024.03,1075.0,FINAL,Tradeable,Class,Children's and infants' clothing
1695,CPIQ.SE9TT03105,2024.03,991.0,FINAL,Tradeable,Class,Clothing accessories
1696,CPIQ.SE9TT03106,2024.03,1199.0,FINAL,Tradeable,Class,Knitting and sewing supplies
1697,CPIQ.SE9TT032,2024.03,1063.0,FINAL,Tradeable,Subgroup,Footwear
1698,CPIQ.SE9TT03202,2024.03,1072.0,FINAL,Tradeable,Class,Men's footwear
1699,CPIQ.SE9TT03203,2024.03,1058.0,FINAL,Tradeable,Class,Women's footwear
1700,CPIQ.SE9TT03204,2024.03,1075.0,FINAL,Tradeable,Class,Children's and infants' footwear
1701,CPIQ.SE9TT04,2024.03,1294.0,FINAL,Tradeable,Group,Housing and household utilities
1702,CPIQ.SE9TT043,2024.03,1278.0,FINAL,Tradeable,Subgroup,Property maintenance
1703,CPIQ.SE9TT04301,2024.03,1278.0,FINAL,Tradeable,Class,Property maintenance materials
1704,CPIQ.SE9TT045,2024.03,1340.0,FINAL,Tradeable,Subgroup,Household energy
1705,CPIQ.SE9TT04503,2024.03,1340.0,FINAL,Tradeable,Class,Solid fuels
1706,CPIQ.SE9TT05,2024.03,1136.0,FINAL,Tradeable,Group,Household contents and services
1707,CPIQ.SE9TT051,2024.03,1134.0,FINAL,Tradeable,Subgroup,"Furniture, furnishings and floor coverings"
1708,CPIQ.SE9TT05101,2024.03,1121.0,FINAL,Tradeable,Class,Furniture and furnishings
1709,CPIQ.SE9TT05102,2024.03,1172.0,FINAL,Tradeable,Class,Carpets and other floor coverings
1710,CPIQ.SE9TT052,2024.03,1081.0,FINAL,Tradeable,Subgroup,Household textiles
1711,CPIQ.SE9TT05200,2024.03,1081.0,FINAL,Tradeable,Class,Household textiles
1712,CPIQ.SE9TT053,2024.03,1035.0,FINAL,Tradeable,Subgroup,Household appliances
1713,CPIQ.SE9TT05301,2024.03,1029.0,FINAL,Tradeable,Class,Major household appliances
1714,CPIQ.SE9TT05302,2024.03,1053.0,FINAL,Tradeable,Class,Small electrical household appliances
1715,CPIQ.SE9TT054,2024.03,1190.0,FINAL,Tradeable,Subgroup,"Glassware, tableware and household utensils"
1716,CPIQ.SE9TT05400,2024.03,1190.0,FINAL,Tradeable,Class,"Glassware, tableware and household utensils"
1717,CPIQ.SE9TT055,2024.03,1193.0,FINAL,Tradeable,Subgroup,Tools and equipment for house and garden
1718,CPIQ.SE9TT05501,2024.03,1069.0,FINAL,Tradeable,Class,Major tools and equipment for the house and garden
1719,CPIQ.SE9TT05502,2024.03,1267.0,FINAL,Tradeable,Class,Small tools and accessories for the house and gard
1720,CPIQ.SE9TT056,2024.03,1224.0,FINAL,Tradeable,Subgroup,Other household supplies and services
1721,CPIQ.SE9TT05601,2024.03,1224.0,FINAL,Tradeable,Class,Cleaning products and other household supplies
1722,CPIQ.SE9TT06,2024.03,1077.0,FINAL,Tradeable,Group,Health
1723,CPIQ.SE9TT061,2024.03,1077.0,FINAL,Tradeable,Subgroup,"Medical products, appliances and equipment"
1724,CPIQ.SE9TT06101,2024.03,1080.0,FINAL,Tradeable,Class,Pharmaceutical products
1725,CPIQ.SE9TT06102,2024.03,1097.0,FINAL,Tradeable,Class,Other medical products
1726,CPIQ.SE9TT06103,2024.03,1073.0,FINAL,Tradeable,Class,Therapeutic appliances and equipment
1727,CPIQ.SE9TT07,2024.03,1266.0,FINAL,Tradeable,Group,Transport
1728,CPIQ.SE9TT071,2024.03,1082.0,FINAL,Tradeable,Subgroup,Purchase of vehicles
1729,CPIQ.SE9TT07101,2024.03,996.0,FINAL,Tradeable,Class,Purchase of new motor cars
1730,CPIQ.SE9TT07102,2024.03,1151.0,FINAL,Tradeable,Class,Purchase of second-hand motor cars
1731,CPIQ.SE9TT07103,2024.03,1074.0,FINAL,Tradeable,Class,Purchase of motorcycles
1732,CPIQ.SE9TT07104,2024.03,1227.0,FINAL,Tradeable,Class,Purchase of bicycles
1733,CPIQ.SE9TT072,2024.03,1462.0,FINAL,Tradeable,Subgroup,Private transport supplies and services
1734,CPIQ.SE9TT07201,2024.03,1301.0,FINAL,Tradeable,Class,Vehicle parts and accessories
1735,CPIQ.SE9TT07202,2024.03,1469.0,FINAL,Tradeable,Class,Petrol
1736,CPIQ.SE9TT07203,2024.03,1767.0,FINAL,Tradeable,Class,Other vehicle fuels and lubricants
1737,CPIQ.SE9TT073,2024.03,1389.0,FINAL,Tradeable,Subgroup,Passenger transport services
1738,CPIQ.SE9TT07304,2024.03,1389.0,FINAL,Tradeable,Class,International air transport
1739,CPIQ.SE9TT08,2024.03,535.0,FINAL,Tradeable,Group,Communication
1740,CPIQ.SE9TT082,2024.03,535.0,FINAL,Tradeable,Subgroup,Telecommunication equipment
1741,CPIQ.SE9TT08200,2024.03,535.0,FINAL,Tradeable,Class,Telecommunication equipment
1742,CPIQ.SE9TT09,2024.03,1187.0,FINAL,Tradeable,Group,Recreation and culture
1743,CPIQ.SE9TT091,2024.03,533.0,FINAL,Tradeable,Subgroup,Audio-visual and computing equipment
1744,CPIQ.SE9TT09101,2024.03,359.0,FINAL,Tradeable,Class,Audio-visual equipment
1745,CPIQ.SE9TT09102,2024.03,597.0,FINAL,Tradeable,Class,Computing equipment
1746,CPIQ.SE9TT09103,2024.03,1058.0,FINAL,Tradeable,Class,Recording media
1747,CPIQ.SE9TT092,2024.03,1337.0,FINAL,Tradeable,Subgroup,Major recreational and cultural equipment
1748,CPIQ.SE9TT09200,2024.03,1337.0,FINAL,Tradeable,Class,Major recreational and cultural equipment
1749,CPIQ.SE9TT093,2024.03,1296.0,FINAL,Tradeable,Subgroup,Other recreational equipment and supplies
1750,CPIQ.SE9TT09301,2024.03,1300.0,FINAL,Tradeable,Class,"Games, toys and hobbies"
1751,CPIQ.SE9TT09302,2024.03,1093.0,FINAL,Tradeable,Class,"Equipment for sport, camping and outdoor recreatio"
1752,CPIQ.SE9TT09303,2024.03,1249.0,FINAL,Tradeable,Class,"Plants, flowers and gardening supplies"
1753,CPIQ.SE9TT09304,2024.03,1477.0,FINAL,Tradeable,Class,Pet-related products
1754,CPIQ.SE9TT095,2024.03,1171.0,FINAL,Tradeable,Subgroup,"Newspapers, books and stationery"
1755,CPIQ.SE9TT09501,2024.03,1075.0,FINAL,Tradeable,Class,Books
1756,CPIQ.SE9TT09502,2024.03,1314.0,FINAL,Tradeable,Class,Newspapers and magazines
1757,CPIQ.SE9TT09504,2024.03,1221.0,FINAL,Tradeable,Class,Stationery and drawing materials
1758,CPIQ.SE9TT096,2024.03,1562.0,FINAL,Tradeable,Subgroup,Accommodation services
1759,CPIQ.SE9TT09602,2024.03,1562.0,FINAL,Tradeable,Class,Overseas accommodation prepaid in New Zealand
1760,CPIQ.SE9TT11,2024.03,1131.0,FINAL,Tradeable,Group,Miscellaneous goods and services
1761,CPIQ.SE9TT111,2024.03,1134.0,FINAL,Tradeable,Subgroup,Personal care
1762,CPIQ.SE9TT11102,2024.03,965.0,FINAL,Tradeable,Class,Electrical appliances for personal care
1763,CPIQ.SE9TT11103,2024.03,1138.0,FINAL,Tradeable,Class,"Other appliances, articles and products for person"
1764,CPIQ.SE9TT113,2024.03,1119.0,FINAL,Tradeable,Subgroup,Personal effects
1765,CPIQ.SE9TT11301,2024.03,1237.0,FINAL,Tradeable,Class,Jewellery and watches
1766,CPIQ.SE9TT11302,2024.03,991.0,FINAL,Tradeable,Class,Other personal effects
